Zipcode,Dispensary Count,Patient Count,Latitude,Longitude,Nearest Disp Distance,Nearest Disp Zipcode,Patient Miles
15148,0,173,40.39,-79.81,3.352640353,15146,580.0067811
18230,0,3,40.92,-75.92,3.336422453,18201,10.00926736
18219,0,71,40.99,-76.05,3.335193362,18202,236.7987287
17202,0,1425,39.92,-77.71,3.260977215,17201,4646.892532
19137,0,242,39.99,-75.07,3.258257948,19125,788.4984235
17538,0,379,40.09,-76.41,3.253264012,17520,1232.98706
19075,0,506,40.11,-75.18,3.252354827,19001,1645.691542
17072,0,22,40.23,-77.08,3.246891999,17050,71.43162398
19606,0,2272,40.34,-75.86,3.24232955,19602,7366.572737
15221,0,2011,40.44,-79.86,3.237757943,15217,6511.131223
16121,0,207,41.21,-80.5,3.201787009,16148,662.7699108
15484,0,6,39.89,-79.78,3.188779565,15401,19.13267739
19029,0,227,39.87,-75.29,3.187162143,19070,723.4858065
19395,0,13,39.93,-75.55,3.186925416,19382,41.43003041
19475,0,940,40.17,-75.54,3.184252595,19460,2993.197439
19490,0,12,40.19,-75.35,3.184028476,19403,38.20834171
19335,0,3337,40,-75.7,3.183676902,19372,10623.92982
19144,0,1605,40.03,-75.17,3.182283221,19127,5107.564569
18912,0,30,40.32,-75.06,3.182121724,18902,95.46365171
15202,0,1527,40.51,-80.07,3.179987012,15237,4855.840167
16002,0,643,40.82,-79.86,3.176496038,16001,2042.486952
19443,0,6,40.24,-75.34,3.172502936,19446,19.03501762
15145,0,442,40.42,-79.82,3.164085758,15146,1398.525905
15049,0,68,40.56,-79.81,3.157517372,15068,214.7111813
15006,0,21,40.63,-79.88,3.154226074,15044,66.23874756
19086,0,668,39.89,-75.37,2.99387128,19070,1999.906015
17318,0,40,40.02,-76.72,2.99010959,17404,119.6043836
19354,0,9,40.02,-75.71,2.99010959,19372,26.91098631
19401,0,1973,40.12,-75.33,2.986683466,19462,5892.726479
19404,0,10,40.12,-75.33,2.986683466,19462,29.86683466
15675,0,86,40.34,-79.64,2.979124624,15642,256.2047177
15024,0,512,40.54,-79.8,2.971536579,15068,1521.426728
17954,0,385,40.69,-76.25,2.967039098,17901,1142.310053
16851,0,85,40.81,-77.8,2.962878636,16801,251.844684
19407,0,12,40.12,-75.42,2.961649815,19403,35.53979778
19437,0,51,40.18,-75.26,2.960990991,19002,151.0105405
15129,0,579,40.29,-79.99,2.957912934,15102,1712.631589
15678,0,40,40.29,-79.73,2.957912934,15642,118.3165174
15945,0,5,40.36,-78.87,2.957032422,15901,14.78516211
19118,0,485,40.07,-75.21,2.956501713,19127,1433.903331
18969,0,987,40.32,-75.32,2.955017407,18960,2916.602181
19533,0,404,40.44,-75.96,2.954607355,19605,1193.661371
18955,0,121,40.47,-75.32,2.954453521,18951,357.4888761
17974,0,15,40.7,-76.24,2.949529142,17901,44.24293712
18512,0,969,41.43,-75.6,2.949306829,18519,2857.878317
16161,0,61,41.2,-80.49,2.948599471,16148,179.8645677
16150,0,366,41.25,-80.48,2.937321323,16148,1075.059604
18411,0,1249,41.48,-75.7,2.932191211,18508,3662.306822
18929,0,419,40.25,-75.08,2.810067618,18974,1177.418332
17046,0,1858,40.38,-76.43,2.809938362,17042,5220.865478
15085,0,460,40.38,-79.75,2.809898571,15146,1292.553342
15116,0,709,40.52,-79.95,2.809799048,15201,1992.147525
15084,0,621,40.6,-79.76,2.809719387,15068,1744.835739
18106,0,358,40.57,-75.56,2.809709427,18104,1005.875975
17929,0,100,40.63,-76.19,2.809649653,17901,280.9649653
18037,0,464,40.67,-75.49,2.809649653,18052,1303.677439
15086,0,25,40.67,-80.11,2.809609792,16066,70.24024479
18254,0,38,40.91,-75.96,2.809370436,18201,106.7560765
18234,0,22,40.99,-75.96,2.809330512,18201,61.80527126
16507,0,602,42.14,-80.08,2.808179309,16508,1690.523944
18031,0,538,40.55,-75.66,2.760021619,18051,1484.891631
19031,0,301,40.11,-75.22,2.759811,19002,830.7031111
19057,0,910,40.14,-74.85,2.75980622,19007,2511.42366
19120,0,1070,40.03,-75.12,2.759772767,19027,2952.956861
19135,0,829,40.02,-75.05,2.759767989,19152,2287.847663
19078,0,734,39.87,-75.32,2.759696359,19070,2025.617128
19456,0,21,40.14,-75.46,2.736247451,19460,57.46119647
15241,0,998,40.33,-80.08,2.72910394,15102,2723.645732
18069,0,393,40.62,-75.6,2.71814886,18104,1068.232502
18042,0,2107,40.68,-75.22,2.715495183,18045,5721.548351
18043,0,9,40.68,-75.22,2.715495183,18045,24.43945665
18044,0,17,40.68,-75.22,2.715495183,18045,46.16341811
16146,0,665,41.23,-80.49,2.694902519,16148,1792.110175
18517,0,313,41.39,-75.71,2.688375383,18505,841.4614949
19145,0,1822,39.91,-75.2,2.65654392,19148,4840.223022
19150,0,632,40.07,-75.17,2.650353029,19027,1675.023114
15106,0,1318,40.4,-80.08,2.637518808,15216,3476.249789
18935,0,31,40.43,-75.39,2.636347696,18951,81.72677857
19074,0,327,39.88,-75.29,2.612599079,19070,854.3198988
19153,0,216,39.89,-75.23,2.61246052,19023,564.2914724
19141,0,705,40.04,-75.15,2.610380187,19027,1840.318032
19116,0,787,40.12,-75.01,2.609685933,19115,2053.82283
18916,0,2,40.33,-75.12,2.606347953,18902,5.212695907
18928,0,11,40.33,-75.12,2.606347953,18902,28.66982749
18913,0,17,40.39,-75.06,2.605930065,18902,44.3008111
17965,0,136,40.7,-76.17,2.601603689,17901,353.8181017
17831,0,4,40.83,-76.83,2.59978502,17870,10.39914008
18223,0,8,40.98,-75.94,2.597683398,18201,20.78146718
16503,0,689,42.13,-80.06,2.581463802,16508,1778.62856
19022,0,217,39.86,-75.33,2.535440476,19013,550.1905832
19132,0,790,40,-75.17,2.531829465,19125,2000.145277
19119,0,1273,40.05,-75.19,2.53053778,19127,3221.374594
19025,0,420,40.14,-75.16,2.528210054,19001,1061.848223
16694,0,5,40.19,-78.13,2.526397215,16634,12.63198607
17034,0,236,40.21,-76.79,2.525878878,17113,596.1074153
15243,0,690,40.38,-80.07,2.521466178,15216,1739.811663
18970,0,50,40.41,-75.38,2.5206862,18951,126.03431
15204,0,511,40.46,-80.06,2.519905843,15205,1287.671886
15139,0,436,40.52,-79.84,2.517823045,15238,1097.770848
16029,0,38,40.88,-79.85,2.50894138,16001,95.33977244
19015,0,880,39.87,-75.39,2.326986714,19013,2047.748309
19094,0,297,39.87,-75.35,2.326986714,19013,691.1150542
19083,0,2061,39.97,-75.31,2.326110637,19003,4794.114024
19140,0,1089,40.01,-75.15,2.326043203,19125,2533.061048
19154,0,1098,40.1,-74.98,2.32543601,19114,2553.328739
19428,0,1655,40.07,-75.3,2.32543601,19462,3848.596597
19477,0,13,40.18,-75.24,2.324895863,19002,30.22364622
18915,0,103,40.27,-75.26,2.324287728,19446,239.401636
15120,0,1224,40.4,-79.9,2.323205392,15217,2843.6034
15214,0,997,40.49,-80.01,2.322799122,15212,2315.830725
15051,0,45,40.57,-79.86,2.3222571,15238,104.5015695
18239,0,4,40.99,-75.98,2.319405455,18202,9.27762182
19374,0,38,39.83,-75.75,2.236617855,19348,84.9914785
19085,0,279,40.03,-75.35,2.231038102,19010,622.4596305
19138,0,808,40.06,-75.16,2.22986077,19027,1801.727502
19021,0,567,40.09,-74.89,2.228977167,19007,1263.830054
19405,0,441,40.1,-75.34,2.228977167,19406,982.9789307
19422,0,1245,40.14,-75.26,2.227503348,19002,2773.241668
15611,0,28,40.31,-79.65,2.222481651,15642,62.22948623
15619,0,31,40.32,-79.5,2.222481651,15601,68.89693119
15620,0,64,40.32,-79.34,2.222481651,15650,142.2388257
17053,0,370,40.33,-76.93,2.222185743,17110,822.2087247
18055,0,802,40.58,-75.33,2.214472114,18015,1776.006635
17951,0,13,40.68,-76.24,2.21179306,17901,28.75330978
18705,0,862,41.27,-75.84,2.194117199,18704,1891.329025
16504,0,876,42.11,-80.05,2.168616843,16508,1899.708354
19032,0,244,39.89,-75.28,2.136892495,19018,521.4017687
19366,0,2,39.9,-75.62,2.136876754,19382,4.273753507
19454,0,1548,40.21,-75.27,2.136388232,19446,3307.128984
19486,0,3,40.21,-75.29,2.136388232,19446,6.409164697
19440,0,1004,40.27,-75.29,2.136340901,19446,2144.886264
15696,0,12,40.28,-79.37,2.136277777,15650,25.63533332
19604,0,862,40.36,-75.91,2.136198848,19602,1841.403407
15227,0,1804,40.38,-79.97,2.136167269,15236,3853.645754
15228,0,984,40.37,-80.04,2.136135686,15216,2101.957515
15234,0,1025,40.37,-80.02,2.136135686,15216,2189.539078
15207,0,772,40.4,-79.93,2.136088304,15217,1649.060171
15223,0,609,40.51,-79.95,2.135961906,15201,1300.8008
15081,0,32,40.58,-80.24,2.135803816,15001,68.34572211
18018,0,2268,40.62,-75.36,2.135788001,18015,4843.967187
17344,0,312,39.81,-77.02,2.128322142,17331,664.0365083
15233,0,209,40.46,-80.03,2.108140697,15212,440.6014056
19143,0,2149,39.94,-75.23,2.107526024,19104,4529.073425
19129,0,573,40.01,-75.19,2.106656858,19131,1207.11438
17504,0,4,40.02,-76.33,2.106135053,17602,8.424540213
19035,0,208,40.04,-75.28,2.106135053,19010,438.0760911
19136,0,891,40.04,-75.02,2.105787056,19152,1876.256267
19444,0,663,40.08,-75.25,2.105090758,19462,1395.675172
19038,0,2069,40.1,-75.15,2.104742456,19001,4354.712142
19034,0,326,40.13,-75.19,2.104219815,19002,685.9756596
17111,0,1940,40.27,-76.79,2.101777823,17109,4077.448976
15647,0,22,40.34,-79.72,2.100904491,15642,46.21989881
15665,0,79,40.34,-79.66,2.100904491,15642,165.9714548
18962,0,30,40.34,-75.27,2.100554984,18960,63.01664951
19601,0,1332,40.36,-75.94,2.100554984,19610,2797.939238
15211,0,991,40.43,-80.02,2.098980968,15222,2080.090139
15209,0,847,40.5,-79.97,2.098105646,15201,1777.095482
15030,0,81,40.58,-79.78,2.096703846,15068,169.8330115
15003,0,980,40.59,-80.22,2.096177765,15001,2054.254209
15005,0,592,40.63,-80.22,2.095826921,15001,1240.729537
18327,0,39,40.98,-75.15,2.091799179,18360,81.58016797
18447,0,787,41.45,-75.59,2.081004402,18519,1637.750465
18016,0,12,40.63,-75.39,2.070043181,18017,24.84051817
15229,0,1050,40.52,-80.04,2.070003634,15237,2173.503816
15215,0,869,40.5,-79.91,2.069985666,15206,1798.817544
15136,0,1446,40.47,-80.1,2.069974888,15205,2993.183689
19607,0,1590,40.29,-75.94,2.069921027,19611,3291.174433
17093,0,8,40.31,-76.93,2.069917438,17025,16.5593395
15472,0,8,39.92,-79.72,2.069777639,15401,16.55822111
19036,0,633,39.89,-75.29,2.069777639,19018,1310.169246
15416,0,20,39.86,-79.72,2.0697669,15401,41.395338
16546,0,3,42.1,-80.05,2.056015787,16508,6.16804736
15445,0,121,39.87,-79.7,1.741871272,15401,210.7664239
19064,0,1254,39.93,-75.34,1.741501782,19070,2183.843235
19121,0,1145,39.98,-75.18,1.741039676,19104,1993.490429
19149,0,769,40.04,-75.07,1.740299741,19152,1338.290501
19095,0,341,40.09,-75.14,1.740022088,19027,593.3475321
19436,0,22,40.2,-75.25,1.738817811,18936,38.25399184
17103,0,775,40.27,-76.88,1.738354149,17104,1347.224465
17105,0,15,40.27,-76.88,1.738354149,17104,26.07531223
17106,0,13,40.27,-76.88,1.738354149,17104,22.59860393
17108,0,3,40.27,-76.88,1.738354149,17104,5.215062446
17120,0,8,40.27,-76.88,1.738354149,17104,13.90683319
18934,0,19,40.34,-75.07,1.737518891,18902,33.01285894
18911,0,11,40.38,-75.28,1.737333163,18960,19.11066479
15220,0,1046,40.42,-80.05,1.736961581,15216,1816.861814
19072,0,650,40.02,-75.26,1.734392938,19127,1127.35541
17603,0,4184,40.03,-76.33,1.734180238,17602,7255.810117
16037,0,314,40.8,-80.12,1.733423323,16063,544.2949234
18301,0,1210,41,-75.17,1.731555216,18360,2095.181811
19040,0,1494,40.17,-75.1,1.731198286,19044,2586.410239
16621,0,49,40.2,-78.14,1.730558289,16634,84.79735618
17101,0,265,40.26,-76.89,1.729490841,17104,458.315073
19609,0,676,40.33,-76,1.72778088,19610,1167.979875
18509,0,997,41.43,-75.64,1.727337674,18508,1722.155661
15218,0,1138,40.42,-79.89,1.725854171,15217,1964.022047
15144,0,328,40.55,-79.78,1.723065553,15068,565.1655015
16045,0,97,40.85,-79.92,1.716605174,16001,166.5107019
18452,0,325,41.48,-75.59,1.703143873,18519,553.5217588
19142,0,580,39.92,-75.23,1.593694572,19023,924.342852
19139,0,1220,39.96,-75.23,1.592766913,19104,1943.175634
17043,0,579,40.24,-76.89,1.586251491,17011,918.4396131
19033,0,466,39.89,-75.33,1.478634065,19070,689.0434743
19076,0,367,39.89,-75.31,1.478634065,19070,542.6587018
19026,0,1572,39.94,-75.3,1.478557463,19018,2324.292331
19381,0,11,39.95,-75.6,1.478531924,19382,16.26385117
19383,0,3,39.95,-75.6,1.478531924,19382,4.435595773
19376,0,3,39.96,-75.82,1.478455297,19320,4.43536589
19041,0,279,40,-75.32,1.478353098,19010,412.4605143
19090,0,1306,40.14,-75.11,1.478046303,19001,1930.328472
17070,0,1392,40.23,-76.87,1.477764818,17104,2057.048627
15691,0,3,40.3,-79.68,1.477585565,15642,4.432756695
15210,0,1642,40.41,-79.98,1.477303687,15203,2425.732654
15208,0,486,40.45,-79.9,1.477201127,15206,717.9197478
15007,0,25,40.65,-79.93,1.476739229,15044,36.91848073
18709,0,270,41.28,-75.89,1.475117917,18704,398.2818376
18410,0,16,41.47,-75.67,1.474627603,18508,23.59404165
16501,0,92,42.12,-80.08,1.472945901,16508,135.5110229
16512,0,14,42.12,-80.08,1.472945901,16508,20.62124261
16514,0,14,42.12,-80.08,1.472945901,16508,20.62124261
18102,0,1789,40.61,-75.48,1.380022794,18052,2468.860778
19046,0,1202,40.09,-75.12,1.379893551,19027,1658.632048
19128,0,2262,40.05,-75.23,1.379883995,19127,3121.297596
19004,0,668,40.01,-75.22,1.379874441,19131,921.7561263
19358,0,5,39.96,-75.81,1.379867277,19320,6.899336383
19082,0,853,39.96,-75.27,1.379862501,19050,1177.022714
19079,0,261,39.9,-75.26,1.379852953,19023,360.1416207
19081,0,497,39.9,-75.34,1.267011451,19070,629.704691
19146,0,2099,39.94,-75.18,1.266495549,19107,2658.374157
19130,0,1557,39.97,-75.18,1.266237469,19104,1971.531739
19134,0,1426,39.99,-75.11,1.265979303,19125,1805.286487
19066,0,234,40,-75.24,1.265850188,19131,296.2089441
19312,0,585,40.03,-75.44,1.265333515,19333,740.220106
19126,0,412,40.06,-75.14,1.264945784,19027,521.1576632
17102,0,795,40.27,-76.91,1.262226305,17025,1003.469912
15661,0,33,40.32,-79.36,1.261707248,15650,41.63633918
15140,0,214,40.41,-79.78,1.260408128,15146,269.7273393
15127,0,3,40.56,-80.02,1.258585827,15237,3.77575748
18105,0,19,40.6,-75.49,1.258064416,18103,23.9032239
18032,0,655,40.65,-75.46,1.257412182,18109,823.6049793
18510,0,622,41.41,-75.64,1.247434828,18505,775.9044632
19122,0,819,39.98,-75.15,1.061535197,19125,869.397326
19111,0,1336,40.06,-75.07,1.060296239,19152,1416.555775
19408,0,11,40.15,-75.4,1.05889993,19403,11.64789923
15226,0,1215,40.4,-80.01,1.055007535,15216,1281.834155
19560,0,665,40.4,-75.92,1.055007535,19605,701.5800107
18701,0,123,41.24,-75.89,1.041781715,18702,128.1391509
19043,0,160,39.9,-75.31,0.870820185,19070,139.3312296
19106,0,845,39.95,-75.14,0.870589172,19123,735.6478507
19133,0,428,39.99,-75.14,0.8704505,19125,372.5528139
19151,0,896,39.98,-75.26,0.8704505,19096,779.9236477
19399,0,5,40.05,-75.41,0.870126741,19087,4.350633703
19012,0,323,40.06,-75.11,0.870080468,19027,281.0359911
19453,0,143,40.14,-75.5,0.869756408,19460,124.3751663
15692,0,76,40.33,-79.68,0.868875501,15642,66.03453805
18944,0,1847,40.37,-75.29,0.868689804,18960,1604.470068
15213,0,804,40.44,-79.96,0.868364633,15203,698.1651651
15219,0,620,40.44,-79.98,0.868318159,15222,538.3572589
15224,0,866,40.46,-79.94,0.86827168,15232,751.9232753
16802,0,27,40.8,-77.86,0.866688339,16801,23.40058515
18503,0,192,41.41,-75.67,0.863833205,18505,165.8559753
16502,0,1024,42.11,-80.1,0.86053522,16508,881.188065
18101,0,234,40.6,-75.47,0.690008401,18103,161.4619658
15902,0,625,40.32,-78.91,0.689976068,15901,431.2350428
15907,0,6,40.32,-78.91,0.689976068,15901,4.139856411
19102,0,302,39.95,-75.17,0.530999636,19107,160.36189
19103,0,1111,39.95,-75.17,0.530999636,19107,589.9405954
17866,0,634,40.78,-76.54,0.524526239,17872,332.5496354
15001,1,1838,40.61,-80.25,0,15001,0
15044,1,1527,40.63,-79.94,0,15044,0
15068,2,2228,40.56,-79.75,0,15068,0
15102,1,1601,40.32,-80.03,0,15102,0
15146,2,1652,40.42,-79.76,0,15146,0
15201,1,1212,40.48,-79.94,0,15201,0
15203,1,912,40.43,-79.97,0,15203,0
15205,1,1650,40.44,-80.1,0,15205,0
15206,1,1955,40.47,-79.91,0,15206,0
15212,1,2188,40.46,-79.99,0,15212,0
15216,1,1873,40.4,-80.03,0,15216,0
15217,1,1499,40.43,-79.92,0,15217,0
15222,1,445,40.45,-79.99,0,15222,0
15230,0,3,40.43,-79.97,0,15203,0
15232,1,627,40.45,-79.93,0,15232,0
15236,1,1737,40.35,-79.98,0,15236,0
15237,1,2480,40.55,-80.04,0,15237,0
15238,1,697,40.54,-79.88,0,15238,0
15301,2,2937,40.17,-80.24,0,15301,0
15401,1,1408,39.89,-79.72,0,15401,0
15601,3,3516,40.31,-79.54,0,15601,0
15642,1,2459,40.32,-79.69,0,15642,0
15650,1,1646,40.31,-79.38,0,15650,0
15701,1,1354,40.62,-79.15,0,15701,0
15801,1,1400,41.14,-78.73,0,15801,0
15825,1,653,41.16,-79.08,0,15825,0
15901,2,233,40.33,-78.91,0,15901,0
16001,1,2494,40.86,-79.89,0,16001,0
16003,0,5,40.86,-79.89,0,16001,0
16063,1,485,40.78,-80.14,0,16063,0
16066,4,1660,40.71,-80.1,0,16066,0
16101,2,1853,40.99,-80.34,0,16101,0
16107,0,5,40.99,-80.34,0,16101,0
16137,1,426,41.22,-80.23,0,16137,0
16148,1,675,41.22,-80.44,0,16148,0
16335,1,1603,41.64,-80.14,0,16335,0
16505,1,1123,42.13,-80.14,0,16505,0
16508,1,1172,42.1,-80.09,0,16508,0
16509,3,1657,42.06,-80.04,0,16509,0
16602,2,2382,40.5,-78.4,0,16602,0
16603,0,5,40.5,-78.4,0,16602,0
16634,1,35,40.21,-78.17,0,16634,0
16701,1,600,41.96,-78.64,0,16701,0
16801,2,1799,40.79,-77.85,0,16801,0
16803,2,1127,40.8,-77.9,0,16803,0
16804,0,8,40.79,-77.85,0,16801,0
16805,0,2,40.79,-77.85,0,16801,0
17001,0,2,40.24,-76.92,0,17011,0
17003,1,684,40.33,-76.5,0,17003,0
17011,1,2403,40.24,-76.92,0,17011,0
17013,1,2178,40.2,-77.2,0,17013,0
17025,1,1319,40.28,-76.93,0,17025,0
17042,1,2482,40.34,-76.42,0,17042,0
17050,1,2088,40.24,-77.02,0,17050,0
17055,1,2578,40.21,-77,0,17055,0
17104,1,890,40.25,-76.86,0,17104,0
17109,1,1522,40.29,-76.82,0,17109,0
17110,1,1857,40.32,-76.89,0,17110,0
17112,1,2600,40.37,-76.78,0,17112,0
17113,1,1038,40.23,-76.83,0,17113,0
17201,2,1823,39.93,-77.65,0,17201,0
17325,1,1843,39.83,-77.23,0,17325,0
17331,1,3676,39.81,-76.98,0,17331,0
17402,2,2202,39.96,-76.66,0,17402,0
17404,1,2345,40,-76.77,0,17404,0
17408,1,1284,39.95,-76.81,0,17408,0
17520,1,416,40.1,-76.35,0,17520,0
17601,2,3043,40.07,-76.31,0,17601,0
17602,3,3033,40.04,-76.3,0,17602,0
17604,0,13,40.04,-76.3,0,17602,0
17605,0,2,40.04,-76.3,0,17602,0
17608,0,18,40.04,-76.3,0,17602,0
17701,2,2946,41.23,-77.03,0,17701,0
17703,0,9,41.23,-77.03,0,17701,0
17815,1,1688,41,-76.45,0,17815,0
17870,1,800,40.8,-76.86,0,17870,0
17872,1,688,40.78,-76.55,0,17872,0
17901,1,1537,40.67,-76.2,0,17901,0
18015,1,1709,40.59,-75.37,0,18015,0
18017,1,2077,40.66,-75.39,0,18017,0
18020,1,1005,40.67,-75.32,0,18020,0
18045,1,1522,40.69,-75.27,0,18045,0
18051,1,209,40.59,-75.66,0,18051,0
18052,1,1434,40.63,-75.48,0,18052,0
18103,2,2270,40.59,-75.47,0,18103,0
18104,1,2532,40.61,-75.55,0,18104,0
18109,1,790,40.64,-75.44,0,18109,0
18201,1,851,40.95,-75.97,0,18201,0
18202,1,537,40.96,-76,0,18202,0
18360,2,1346,40.98,-75.19,0,18360,0
18502,0,7,41.4,-75.66,0,18505,0
18504,1,1469,41.43,-75.7,0,18504,0
18505,2,1195,41.4,-75.66,0,18505,0
18508,1,838,41.45,-75.66,0,18508,0
18519,2,458,41.47,-75.62,0,18519,0
18702,2,2049,41.24,-75.87,0,18702,0
18703,0,9,41.24,-75.87,0,18702,0
18704,1,2253,41.26,-75.88,0,18704,0
18902,1,1250,40.36,-75.09,0,18902,0
18936,3,34,40.22,-75.23,0,18936,0
18951,1,2451,40.43,-75.34,0,18951,0
18960,1,899,40.36,-75.3,0,18960,0
18974,1,2307,40.21,-75.07,0,18974,0
19001,1,1019,40.12,-75.12,0,19001,0
19002,1,1934,40.15,-75.22,0,19002,0
19003,1,1032,40,-75.29,0,19003,0
19007,1,1116,40.1,-74.85,0,19007,0
19010,1,888,40.02,-75.31,0,19010,0
19013,2,1106,39.84,-75.37,0,19013,0
19016,0,12,39.84,-75.37,0,19013,0
19018,1,1224,39.92,-75.29,0,19018,0
19020,1,2556,40.1,-74.93,0,19020,0
19023,1,619,39.92,-75.26,0,19023,0
19027,1,1092,40.07,-75.12,0,19027,0
19044,1,1227,40.18,-75.13,0,19044,0
19050,1,936,39.94,-75.27,0,19050,0
19070,1,396,39.91,-75.32,0,19070,0
19087,2,1748,40.06,-75.4,0,19087,0
19096,1,701,39.99,-75.27,0,19096,0
19101,0,5,39.95,-75.16,0,19107,0
19104,1,1050,39.96,-75.2,0,19104,0
19105,0,5,39.95,-75.16,0,19107,0
19107,4,682,39.95,-75.16,0,19107,0
19114,1,1071,40.07,-75,0,19114,0
19115,1,745,40.09,-75.04,0,19115,0
19123,1,993,39.96,-75.15,0,19123,0
19125,1,1753,39.98,-75.13,0,19125,0
19127,1,493,40.03,-75.23,0,19127,0
19131,2,1361,39.99,-75.22,0,19131,0
19147,2,2459,39.94,-75.15,0,19147,0
19148,1,2045,39.91,-75.15,0,19148,0
19152,1,693,40.06,-75.05,0,19152,0
19301,1,451,40.04,-75.49,0,19301,0
19320,1,3579,39.98,-75.81,0,19320,0
19333,1,378,40.04,-75.42,0,19333,0
19348,1,1000,39.84,-75.71,0,19348,0
19355,1,1670,40.03,-75.51,0,19355,0
19372,1,186,40,-75.76,0,19372,0
19382,2,3149,39.93,-75.61,0,19382,0
19403,1,2803,40.15,-75.38,0,19403,0
19406,2,1866,40.09,-75.38,0,19406,0
19446,1,3415,40.24,-75.28,0,19446,0
19460,1,3347,40.13,-75.51,0,19460,0
19462,3,1122,40.1,-75.28,0,19462,0
19464,2,3590,40.25,-75.64,0,19464,0
19602,1,836,40.33,-75.92,0,19602,0
19603,0,13,40.33,-75.92,0,19602,0
19605,1,1351,40.4,-75.94,0,19605,0
19610,1,818,40.34,-75.97,0,19610,0
19611,1,645,40.32,-75.94,0,19611,0
19612,0,10,40.33,-75.92,0,19602,0
